title,description,url,content
Ukraine | Data,Ukraine from The World Bank: Data,https://data.worldbank.org/country/ukraine?view=chart,data page close brows countri indic data menu page data brows countri indic us get help desk contact data improv statist capac global data facil intern comparison program power pariti intern household surveI network joint extern debt hub open data quarterli extern debt statist world develop intern debt statist countri data develop use jump human capit index global econom climat overview theme goal topic social econom environ social indic recent valu trend poverti ratio daI poverti ratio daI recent valu trend life expect total life expect total recent valu trend total total recent valu trend popul growth popul growth recent valu trend net migrat net migrat recent valu trend human capit index human capit index recent valu trend econom indic recent valu trend current constant current constant recent valu billion billion trend per per current constant current constant recent valu trend growth growth recent valu trend total total labor total total labor recent valu trend consum consum recent valu trend person receiv person receiv recent valu trend environ indic recent valu trend per per recent valu trend forest area land forest area land recent valu trend access electr access electr recent valu trend annual total intern annual total intern recent valu trend electr product renew exclud hydroelectr electr product renew exclud hydroelectr recent valu trend peopl safe sanit peopl safe sanit recent valu trend indic recent valu trend intent intent recent valu trend central govern total central govern total recent valu trend statist perform overal score statist perform overal score recent valu trend recent valu trend proport nation proport nation recent valu trend foreign direct net foreign direct net recent valu trend map compar time seri world develop excel explor countri profil back top fiscal year million new supplement fiscal year brows map summari billion maI origin princip amount amount amount undisburs amount oblig explor raw data world slice dice visual share site social take home mobil recent food insecur experi scale statist divis invas surveI smallhold food insecur experi scale statist divis global financi inclus develop research financ privat sector develop unit provid data peopl live oper human capit index per horizont product rel complet educ full health human capit index data countri level human capit index well overal index amount human capit child born todaI expect attain age given poor health poor educ prevail countri design highlight current health educ shape product next gener assum born todaI experi next educ health age rang current human capit index global econom annual growth global econom world economi affect report major commod financi global econom climat chang averag monthli temperatur averag monthli rainfal climat chang knowledg portal climat data inform understand commun futur climat chang climat chang knowledg portal help us improv site help feedback legal privaci notic access inform contact world bank report fraud corrupt site optim function give best possibl continu navig beyond learn click
Virgin Islands (U.S.) | Data,Virgin Islands (U.S.) from The World Bank: Data,https://data.worldbank.org/country/virgin-islands-us?view=chart,data page virgin close brows countri indic data menu page data brows countri indic us get help desk contact data improv statist capac global data facil intern comparison program power pariti intern household surveI network joint extern debt hub open data quarterli extern debt statist world develop intern debt statist countri data develop use virgin jump human capit index climat overview theme goal topic social econom environ social indic recent valu trend poverti ratio daI poverti ratio daI data avail trend life expect total life expect total recent valu trend total total recent valu trend popul growth popul growth recent valu trend net migrat net migrat recent valu trend human capit index human capit index data avail trend econom indic recent valu trend current constant current constant recent valu billion billion trend per per current constant current constant recent valu trend growth growth recent valu trend total total labor total total labor recent valu trend consum consum data avail trend person receiv person receiv data avail trend environ indic recent valu trend per per data avail trend forest area land forest area land recent valu trend access electr access electr recent valu trend annual total intern annual total intern data avail trend electr product renew exclud hydroelectr electr product renew exclud hydroelectr data avail trend peopl safe sanit peopl safe sanit data avail trend indic recent valu trend intent intent recent valu trend central govern total central govern total data avail trend statist perform overal score statist perform overal score data avail trend recent valu trend proport nation proport nation data avail trend foreign direct net foreign direct net data avail trend map compar time seri world develop excel explor countri profil back top human capit index per horizont product rel complet educ full health virgin human capit index data countri level human capit index well overal index amount human capit child born todaI expect attain age given poor health poor educ prevail countri design highlight current health educ shape product next gener assum born todaI experi next educ health age rang current human capit index climat chang averag monthli temperatur averag monthli rainfal climat chang knowledg portal climat data inform understand commun futur climat chang climat chang knowledg portal help us improv site help feedback legal privaci notic access inform contact world bank report fraud corrupt site optim function give best possibl continu navig beyond learn click
Uruguay | Data,Uruguay from The World Bank: Data,https://data.worldbank.org/country/uruguay?view=chart,data page close brows countri indic data menu page data brows countri indic us get help desk contact data improv statist capac global data facil intern comparison program power pariti intern household surveI network joint extern debt hub open data quarterli extern debt statist world develop intern debt statist countri data develop use jump human capit index global econom climat overview theme goal topic social econom environ social indic recent valu trend poverti ratio daI poverti ratio daI recent valu trend life expect total life expect total recent valu trend total total recent valu trend popul growth popul growth recent valu trend net migrat net migrat recent valu trend human capit index human capit index recent valu trend econom indic recent valu trend current constant current constant recent valu billion billion trend per per current constant current constant recent valu trend growth growth recent valu trend total total labor total total labor recent valu trend consum consum recent valu trend person receiv person receiv recent valu trend environ indic recent valu trend per per recent valu trend forest area land forest area land recent valu trend access electr access electr recent valu trend annual total intern annual total intern recent valu trend electr product renew exclud hydroelectr electr product renew exclud hydroelectr recent valu trend peopl safe sanit peopl safe sanit data avail trend indic recent valu trend intent intent recent valu trend central govern total central govern total recent valu trend statist perform overal score statist perform overal score recent valu trend recent valu trend proport nation proport nation recent valu trend foreign direct net foreign direct net recent valu trend map compar time seri world develop excel explor countri profil back top fiscal year million new supplement fiscal year brows map summari million maI origin princip amount amount amount undisburs amount oblig explor raw data world slice dice visual share site social take home mobil recent lac high frequenc phone wave romero lac high frequenc phone wave romero food insecur experi scale statist divis global financi inclus develop research financ privat sector develop unit provid data peopl live oper human capit index per horizont product rel complet educ full health human capit index data countri level human capit index well overal index amount human capit child born todaI expect attain age given poor health poor educ prevail countri design highlight current health educ shape product next gener assum born todaI experi next educ health age rang current human capit index global econom annual growth global econom world economi affect report major commod financi global econom climat chang averag monthli temperatur averag monthli rainfal climat chang knowledg portal climat data inform understand commun futur climat chang climat chang knowledg portal help us improv site help feedback legal privaci notic access inform contact world bank report fraud corrupt site optim function give best possibl continu navig beyond learn click
Middle East & North Africa | Data,Middle East & North Africa from The World Bank: Data,https://data.worldbank.org/region/middle-east-and-north-africa?view=chart,data page middl east north close brows countri indic data menu page data brows countri indic us get help desk contact data improv statist capac global data facil intern comparison program power pariti intern household surveI network joint extern debt hub open data quarterli extern debt statist world develop intern debt statist countri data develop use middl east north overview theme goal topic social econom environ social indic recent valu trend poverti ratio daI poverti ratio daI recent valu trend life expect total life expect total recent valu trend total total recent valu trend popul growth popul growth recent valu trend net migrat net migrat recent valu trend human capit index human capit index data avail trend econom indic recent valu trend current constant current constant recent valu trillion trillion trend per per current constant current constant recent valu trend growth growth recent valu trend total total labor total total labor recent valu trend consum consum recent valu trend person receiv person receiv recent valu trend environ indic recent valu trend per per recent valu trend forest area land forest area land recent valu trend access electr access electr recent valu trend annual total intern annual total intern recent valu trend electr product renew exclud hydroelectr electr product renew exclud hydroelectr recent valu trend peopl safe sanit peopl safe sanit recent valu trend indic recent valu trend intent intent recent valu trend central govern total central govern total data avail trend statist perform overal score statist perform overal score data avail trend recent valu trend proport nation proport nation recent valu trend foreign direct net foreign direct net recent valu trend map compar time seri world develop excel explor back top middl east north jordan morocco republ unit west bank help us improv site help feedback legal privaci notic access inform contact world bank report fraud corrupt site optim function give best possibl continu navig beyond learn click
"Yemen, Rep. | Data","Yemen, Rep. from The World Bank: Data",https://data.worldbank.org/country/yemen-rep?view=chart,data page close brows countri indic data menu page data brows countri indic us get help desk contact data improv statist capac global data facil intern comparison program power pariti intern household surveI network joint extern debt hub open data quarterli extern debt statist world develop intern debt statist countri data develop use jump human capit index global econom climat overview theme goal topic social econom environ social indic recent valu trend poverti ratio daI poverti ratio daI recent valu trend life expect total life expect total recent valu trend total total recent valu trend popul growth popul growth recent valu trend net migrat net migrat recent valu trend human capit index human capit index recent valu trend econom indic recent valu trend current constant current constant recent valu billion billion trend per per current constant current constant recent valu trend growth growth recent valu trend total total labor total total labor recent valu trend consum consum recent valu trend person receiv person receiv recent valu trend environ indic recent valu trend per per recent valu trend forest area land forest area land recent valu trend access electr access electr recent valu trend annual total intern annual total intern recent valu trend electr product renew exclud hydroelectr electr product renew exclud hydroelectr recent valu trend peopl safe sanit peopl safe sanit recent valu trend indic recent valu trend intent intent recent valu trend central govern total central govern total data avail trend statist perform overal score statist perform overal score recent valu trend recent valu trend proport nation proport nation recent valu trend foreign direct net foreign direct net recent valu trend map compar time seri world develop excel explor countri profil back top fiscal year million new supplement fiscal year brows map summari billion maI origin princip amount amount amount undisburs amount oblig summari million maI origin princip amount amount amount undisburs amount oblig explor raw data world slice dice visual share site social take home mobil recent mobil phone surveI round global financi inclus develop research financ privat sector develop unit mobil phone surveI round data household surveI food agricultur data hub provid data peopl live oper human capit index per horizont product rel complet educ full health human capit index data countri level human capit index well overal index amount human capit child born todaI expect attain age given poor health poor educ prevail countri design highlight current health educ shape product next gener assum born todaI experi next educ health age rang current human capit index global econom annual growth global econom world economi affect report major commod financi global econom climat chang averag monthli temperatur averag monthli rainfal climat chang knowledg portal climat data inform understand commun futur climat chang climat chang knowledg portal help us improv site help feedback legal privaci notic access inform contact world bank report fraud corrupt site optim function give best possibl continu navig beyond learn click
North America | Data,North America from The World Bank: Data,https://data.worldbank.org/region/north-america?view=chart,data page north close brows countri indic data menu page data brows countri indic us get help desk contact data improv statist capac global data facil intern comparison program power pariti intern household surveI network joint extern debt hub open data quarterli extern debt statist world develop intern debt statist countri data develop use north overview theme goal topic social econom environ social indic recent valu trend poverti ratio daI poverti ratio daI data avail trend life expect total life expect total recent valu trend total total recent valu trend popul growth popul growth recent valu trend net migrat net migrat recent valu trend human capit index human capit index data avail trend econom indic recent valu trend current constant current constant recent valu trillion trillion trend per per current constant current constant recent valu trend growth growth recent valu trend total total labor total total labor recent valu trend consum consum recent valu trend person receiv person receiv recent valu trend environ indic recent valu trend per per recent valu trend forest area land forest area land recent valu trend access electr access electr recent valu trend annual total intern annual total intern recent valu trend electr product renew exclud hydroelectr electr product renew exclud hydroelectr recent valu trend peopl safe sanit peopl safe sanit recent valu trend indic recent valu trend intent intent recent valu trend central govern total central govern total recent valu trend statist perform overal score statist perform overal score data avail trend recent valu trend proport nation proport nation recent valu trend foreign direct net foreign direct net recent valu trend map compar time seri world develop excel explor back top north canada unit help us improv site help feedback legal privaci notic access inform contact world bank report fraud corrupt site optim function give best possibl continu navig beyond learn click
West Bank and Gaza | Data,West Bank and Gaza from The World Bank: Data,https://data.worldbank.org/country/west-bank-and-gaza?view=chart,data page west bank close brows countri indic data menu page data brows countri indic us get help desk contact data improv statist capac global data facil intern comparison program power pariti intern household surveI network joint extern debt hub open data quarterli extern debt statist world develop intern debt statist countri data develop use west bank jump human capit index global econom climat overview theme goal topic social econom environ social indic recent valu trend poverti ratio daI poverti ratio daI recent valu trend life expect total life expect total recent valu trend total total recent valu trend popul growth popul growth recent valu trend net migrat net migrat recent valu trend human capit index human capit index recent valu trend econom indic recent valu trend current constant current constant recent valu billion billion trend per per current constant current constant recent valu trend growth growth recent valu trend total total labor total total labor recent valu trend consum consum recent valu trend person receiv person receiv recent valu trend environ indic recent valu trend per per data avail trend forest area land forest area land recent valu trend access electr access electr recent valu trend annual total intern annual total intern recent valu trend electr product renew exclud hydroelectr electr product renew exclud hydroelectr data avail trend peopl safe sanit peopl safe sanit recent valu trend indic recent valu trend intent intent recent valu trend central govern total central govern total data avail trend statist perform overal score statist perform overal score recent valu trend recent valu trend proport nation proport nation data avail trend foreign direct net foreign direct net recent valu trend map compar time seri world develop excel explor countri profil back top recent psycholog surveI world bank global financi inclus develop research financ privat sector develop unit enterpris surveI world bank group bank reconstruct develop invest bank multipl indic cluster surveI unit fund provid data peopl live oper human capit index per horizont product rel complet educ full health west bank human capit index data countri level human capit index well overal index amount human capit child born todaI expect attain age given poor health poor educ prevail countri design highlight current health educ shape product next gener assum born todaI experi next educ health age rang current human capit index global econom annual growth west bank global econom world economi affect report major commod financi global econom climat chang averag monthli temperatur averag monthli rainfal climat chang knowledg portal climat data inform understand commun futur climat chang climat chang knowledg portal help us improv site help feedback legal privaci notic access inform contact world bank report fraud corrupt site optim function give best possibl continu navig beyond learn click
Zimbabwe | Data,Zimbabwe from The World Bank: Data,https://data.worldbank.org/country/zimbabwe?view=chart,data page zimbabw close brows countri indic data menu page data brows countri indic us get help desk contact data improv statist capac global data facil intern comparison program power pariti intern household surveI network joint extern debt hub open data quarterli extern debt statist world develop intern debt statist countri data develop use zimbabw jump human capit index global econom climat overview theme goal topic social econom environ social indic recent valu trend poverti ratio daI poverti ratio daI recent valu trend life expect total life expect total recent valu trend total total recent valu trend popul growth popul growth recent valu trend net migrat net migrat recent valu trend human capit index human capit index recent valu trend econom indic recent valu trend current constant current constant recent valu billion billion trend per per current constant current constant recent valu trend growth growth recent valu trend total total labor total total labor recent valu trend consum consum recent valu trend person receiv person receiv recent valu trend environ indic recent valu trend per per recent valu trend forest area land forest area land recent valu trend access electr access electr recent valu trend annual total intern annual total intern recent valu trend electr product renew exclud hydroelectr electr product renew exclud hydroelectr recent valu trend peopl safe sanit peopl safe sanit recent valu trend indic recent valu trend intent intent recent valu trend central govern total central govern total data avail trend statist perform overal score statist perform overal score recent valu trend recent valu trend proport nation proport nation recent valu trend foreign direct net foreign direct net recent valu trend map compar time seri world develop excel explor countri profil back top fiscal year million new supplement fiscal year brows map summari financi intermediari fund thousand summari million maI origin princip amount amount amount undisburs amount oblig explor raw data world slice dice visual share site social take home mobil recent world bank group countri public opinion research group data household surveI food agricultur organ unit data world food surveI democrat develop institut justic reconcili south institut empir research polit economi institut develop michigan state univers univers cape town south data household surveI food agricultur organ unit data hub provid data peopl live oper human capit index per horizont product rel complet educ full health zimbabw human capit index data countri level human capit index well overal index amount human capit child born todaI expect attain age given poor health poor educ prevail countri design highlight current health educ shape product next gener assum born todaI experi next educ health age rang current human capit index global econom annual growth zimbabw global econom world economi affect report major commod financi global econom climat chang averag monthli temperatur averag monthli rainfal climat chang knowledg portal climat data inform understand commun futur climat chang climat chang knowledg portal help us improv site help feedback legal privaci notic access inform contact world bank report fraud corrupt site optim function give best possibl continu navig beyond learn click
Europe & Central Asia | Data,Europe & Central Asia from The World Bank: Data,https://data.worldbank.org/region/europe-and-central-asia?view=chart,data page central close brows countri indic data menu page data brows countri indic us get help desk contact data improv statist capac global data facil intern comparison program power pariti intern household surveI network joint extern debt hub open data quarterli extern debt statist world develop intern debt statist countri data develop use central overview theme goal topic social econom environ social indic recent valu trend poverti ratio daI poverti ratio daI recent valu trend life expect total life expect total recent valu trend total total recent valu trend popul growth popul growth recent valu trend net migrat net migrat recent valu trend human capit index human capit index data avail trend econom indic recent valu trend current constant current constant recent valu trillion trillion trend per per current constant current constant recent valu trend growth growth recent valu trend total total labor total total labor recent valu trend consum consum recent valu trend person receiv person receiv recent valu trend environ indic recent valu trend per per recent valu trend forest area land forest area land recent valu trend access electr access electr recent valu trend annual total intern annual total intern recent valu trend electr product renew exclud hydroelectr electr product renew exclud hydroelectr recent valu trend peopl safe sanit peopl safe sanit recent valu trend indic recent valu trend intent intent recent valu trend central govern total central govern total data avail trend statist perform overal score statist perform overal score data avail trend recent valu trend proport nation proport nation recent valu trend foreign direct net foreign direct net recent valu trend map compar time seri world develop excel explor back top central channel finland iceland isl man republ north feder san republ unit kingdom help us improv site help feedback legal privaci notic access inform contact world bank report fraud corrupt site optim function give best possibl continu navig beyond learn click
Zambia | Data,Zambia from The World Bank: Data,https://data.worldbank.org/country/zambia?view=chart,data page close brows countri indic data menu page data brows countri indic us get help desk contact data improv statist capac global data facil intern comparison program power pariti intern household surveI network joint extern debt hub open data quarterli extern debt statist world develop intern debt statist countri data develop use jump human capit index global econom climat overview theme goal topic social econom environ social indic recent valu trend poverti ratio daI poverti ratio daI recent valu trend life expect total life expect total recent valu trend total total recent valu trend popul growth popul growth recent valu trend net migrat net migrat recent valu trend human capit index human capit index recent valu trend econom indic recent valu trend current constant current constant recent valu billion billion trend per per current constant current constant recent valu trend growth growth recent valu trend total total labor total total labor recent valu trend consum consum recent valu trend person receiv person receiv recent valu trend environ indic recent valu trend per per recent valu trend forest area land forest area land recent valu trend access electr access electr recent valu trend annual total intern annual total intern recent valu trend electr product renew exclud hydroelectr electr product renew exclud hydroelectr recent valu trend peopl safe sanit peopl safe sanit data avail trend indic recent valu trend intent intent recent valu trend central govern total central govern total recent valu trend statist perform overal score statist perform overal score recent valu trend recent valu trend proport nation proport nation recent valu trend foreign direct net foreign direct net recent valu trend map compar time seri world develop excel explor countri profil back top fiscal year million new supplement fiscal year brows map summari million maI origin princip amount amount amount undisburs amount oblig explor raw data world slice dice visual share site social take home mobil recent food insecur experi scale statist divis enterpris surveI round world bank group food insecur experi scale statist divis global financi inclus develop research financ privat sector develop unit provid data peopl live oper human capit index per horizont product rel complet educ full health human capit index data countri level human capit index well overal index amount human capit child born todaI expect attain age given poor health poor educ prevail countri design highlight current health educ shape product next gener assum born todaI experi next educ health age rang current human capit index global econom annual growth global econom world economi affect report major commod financi global econom climat chang averag monthli temperatur averag monthli rainfal climat chang knowledg portal climat data inform understand commun futur climat chang climat chang knowledg portal help us improv site help feedback legal privaci notic access inform contact world bank report fraud corrupt site optim function give best possibl continu navig beyond learn click
East Asia & Pacific | Data,East Asia & Pacific from The World Bank: Data,https://data.worldbank.org/region/east-asia-and-pacific?view=chart,data page east pacif close brows countri indic data menu page data brows countri indic us get help desk contact data improv statist capac global data facil intern comparison program power pariti intern household surveI network joint extern debt hub open data quarterli extern debt statist world develop intern debt statist countri data develop use east pacif overview theme goal topic social econom environ social indic recent valu trend poverti ratio daI poverti ratio daI recent valu trend life expect total life expect total recent valu trend total total recent valu billion billion trend popul growth popul growth recent valu trend net migrat net migrat recent valu trend human capit index human capit index data avail trend econom indic recent valu trend current constant current constant recent valu trillion trillion trend per per current constant current constant recent valu trend growth growth recent valu trend total total labor total total labor recent valu trend consum consum recent valu trend person receiv person receiv recent valu trend environ indic recent valu trend per per recent valu trend forest area land forest area land recent valu trend access electr access electr recent valu trend annual total intern annual total intern recent valu trend electr product renew exclud hydroelectr electr product renew exclud hydroelectr recent valu trend peopl safe sanit peopl safe sanit recent valu trend indic recent valu trend intent intent recent valu trend central govern total central govern total data avail trend statist perform overal score statist perform overal score data avail trend recent valu trend proport nation proport nation recent valu trend foreign direct net foreign direct net recent valu trend map compar time seri world develop excel explor back top east pacif china hong china japan macao china new new northern new guinea tonga nam help us improv site help feedback legal privaci notic access inform contact world bank report fraud corrupt site optim function give best possibl continu navig beyond learn click
Middle income | Data,Middle income from The World Bank: Data,https://data.worldbank.org/income-level/middle-income?view=chart,data page middl incom close brows countri indic data menu page data brows countri indic us get help desk contact data improv statist capac global data facil intern comparison program power pariti intern household surveI network joint extern debt hub open data quarterli extern debt statist world develop intern debt statist countri data develop use middl incom overview theme goal topic social econom environ social indic recent valu trend poverti ratio daI poverti ratio daI data avail trend life expect total life expect total recent valu trend total total recent valu billion billion trend popul growth popul growth recent valu trend net migrat net migrat recent valu trend human capit index human capit index data avail trend econom indic recent valu trend current constant current constant recent valu trillion trillion trend per per current constant current constant recent valu trend growth growth recent valu trend total total labor total total labor recent valu trend consum consum recent valu trend person receiv person receiv recent valu trend environ indic recent valu trend per per recent valu trend forest area land forest area land recent valu trend access electr access electr recent valu trend annual total intern annual total intern recent valu trend electr product renew exclud hydroelectr electr product renew exclud hydroelectr recent valu trend peopl safe sanit peopl safe sanit recent valu trend indic recent valu trend intent intent recent valu trend central govern total central govern total data avail trend statist perform overal score statist perform overal score data avail trend recent valu trend proport nation proport nation recent valu trend foreign direct net foreign direct net recent valu trend map compar time seri world develop excel explor back top middl incom bolivia brazil china costa cote republ el equatori guinea guinea jordan republ morocco north new guinea feder sao tome south sri vincent tonga nam west bank zimbabw help us improv site help feedback legal privaci notic access inform contact world bank report fraud corrupt site optim function give best possibl continu navig beyond learn click
South Asia | Data,South Asia from The World Bank: Data,https://data.worldbank.org/region/south-asia?view=chart,data page south close brows countri indic data menu page data brows countri indic us get help desk contact data improv statist capac global data facil intern comparison program power pariti intern household surveI network joint extern debt hub open data quarterli extern debt statist world develop intern debt statist countri data develop use south overview theme goal topic social econom environ social indic recent valu trend poverti ratio daI poverti ratio daI recent valu trend life expect total life expect total recent valu trend total total recent valu billion billion trend popul growth popul growth recent valu trend net migrat net migrat recent valu trend human capit index human capit index data avail trend econom indic recent valu trend current constant current constant recent valu trillion trillion trend per per current constant current constant recent valu trend growth growth recent valu trend total total labor total total labor recent valu trend consum consum recent valu trend person receiv person receiv recent valu trend environ indic recent valu trend per per recent valu trend forest area land forest area land recent valu trend access electr access electr recent valu trend annual total intern annual total intern recent valu trend electr product renew exclud hydroelectr electr product renew exclud hydroelectr recent valu trend peopl safe sanit peopl safe sanit recent valu trend indic recent valu trend intent intent recent valu trend central govern total central govern total recent valu trend statist perform overal score statist perform overal score data avail trend recent valu trend proport nation proport nation recent valu trend foreign direct net foreign direct net recent valu trend map compar time seri world develop excel explor back top south sri help us improv site help feedback legal privaci notic access inform contact world bank report fraud corrupt site optim function give best possibl continu navig beyond learn click
Latin America & Caribbean | Data,Latin America & Caribbean from The World Bank: Data,https://data.worldbank.org/region/latin-america-and-caribbean?view=chart,data page close brows countri indic data menu page data brows countri indic us get help desk contact data improv statist capac global data facil intern comparison program power pariti intern household surveI network joint extern debt hub open data quarterli extern debt statist world develop intern debt statist countri data develop use overview theme goal topic social econom environ social indic recent valu trend poverti ratio daI poverti ratio daI recent valu trend life expect total life expect total recent valu trend total total recent valu trend popul growth popul growth recent valu trend net migrat net migrat recent valu trend human capit index human capit index data avail trend econom indic recent valu trend current constant current constant recent valu trillion trillion trend per per current constant current constant recent valu trend growth growth recent valu trend total total labor total total labor recent valu trend consum consum recent valu trend person receiv person receiv recent valu trend environ indic recent valu trend per per recent valu trend forest area land forest area land recent valu trend access electr access electr recent valu trend annual total intern annual total intern recent valu trend electr product renew exclud hydroelectr electr product renew exclud hydroelectr recent valu trend peopl safe sanit peopl safe sanit recent valu trend indic recent valu trend intent intent recent valu trend central govern total central govern total recent valu trend statist perform overal score statist perform overal score data avail trend recent valu trend proport nation proport nation recent valu trend foreign direct net foreign direct net recent valu trend map compar time seri world develop excel explor back top bolivia brazil virgin cayman chile costa curacao republ el panama martin vincent virgin help us improv site help feedback legal privaci notic access inform contact world bank report fraud corrupt site optim function give best possibl continu navig beyond learn click
Upper middle income | Data,Upper middle income from The World Bank: Data,https://data.worldbank.org/income-level/upper-middle-income?view=chart,data page upper middl incom close brows countri indic data menu page data brows countri indic us get help desk contact data improv statist capac global data facil intern comparison program power pariti intern household surveI network joint extern debt hub open data quarterli extern debt statist world develop intern debt statist countri data develop use upper middl incom overview theme goal topic social econom environ social indic recent valu trend poverti ratio daI poverti ratio daI recent valu trend life expect total life expect total recent valu trend total total recent valu billion billion trend popul growth popul growth recent valu trend net migrat net migrat recent valu trend human capit index human capit index data avail trend econom indic recent valu trend current constant current constant recent valu trillion trillion trend per per current constant current constant recent valu trend growth growth recent valu trend total total labor total total labor recent valu trend consum consum recent valu trend person receiv person receiv recent valu trend environ indic recent valu trend per per recent valu trend forest area land forest area land recent valu trend access electr access electr recent valu trend annual total intern annual total intern recent valu trend electr product renew exclud hydroelectr electr product renew exclud hydroelectr recent valu trend peopl safe sanit peopl safe sanit recent valu trend indic recent valu trend intent intent recent valu trend central govern total central govern total data avail trend statist perform overal score statist perform overal score data avail trend recent valu trend proport nation proport nation recent valu trend foreign direct net foreign direct net recent valu trend map compar time seri world develop excel explor back top upper middl incom brazil china costa republ el equatori guinea north feder south vincent tonga west bank help us improv site help feedback legal privaci notic access inform contact world bank report fraud corrupt site optim function give best possibl continu navig beyond learn click
Lower middle income | Data,Lower middle income from The World Bank: Data,https://data.worldbank.org/income-level/lower-middle-income?view=chart,data page lower middl incom close brows countri indic data menu page data brows countri indic us get help desk contact data improv statist capac global data facil intern comparison program power pariti intern household surveI network joint extern debt hub open data quarterli extern debt statist world develop intern debt statist countri data develop use lower middl incom overview theme goal topic social econom environ social indic recent valu trend poverti ratio daI poverti ratio daI recent valu trend life expect total life expect total recent valu trend total total recent valu billion billion trend popul growth popul growth recent valu trend net migrat net migrat recent valu trend human capit index human capit index data avail trend econom indic recent valu trend current constant current constant recent valu trillion trillion trend per per current constant current constant recent valu trend growth growth recent valu trend total total labor total total labor recent valu trend consum consum recent valu trend person receiv person receiv recent valu trend environ indic recent valu trend per per recent valu trend forest area land forest area land recent valu trend access electr access electr recent valu trend annual total intern annual total intern recent valu trend electr product renew exclud hydroelectr electr product renew exclud hydroelectr recent valu trend peopl safe sanit peopl safe sanit recent valu trend indic recent valu trend intent intent recent valu trend central govern total central govern total data avail trend statist perform overal score statist perform overal score data avail trend recent valu trend proport nation proport nation recent valu trend foreign direct net foreign direct net recent valu trend map compar time seri world develop excel explor back top lower middl incom bolivia cote guinea jordan republ morocco new guinea sao tome sri nam zimbabw help us improv site help feedback legal privaci notic access inform contact world bank report fraud corrupt site optim function give best possibl continu navig beyond learn click
Sub-Saharan Africa | Data,Sub-Saharan Africa from The World Bank: Data,https://data.worldbank.org/region/sub-saharan-africa?view=chart,data page close brows countri indic data menu page data brows countri indic us get help desk contact data improv statist capac global data facil intern comparison program power pariti intern household surveI network joint extern debt hub open data quarterli extern debt statist world develop intern debt statist countri data develop use overview theme goal topic social econom environ social indic recent valu trend poverti ratio daI poverti ratio daI recent valu trend life expect total life expect total recent valu trend total total recent valu billion billion trend popul growth popul growth recent valu trend net migrat net migrat recent valu trend human capit index human capit index data avail trend econom indic recent valu trend current constant current constant recent valu trillion trillion trend per per current constant current constant recent valu trend growth growth recent valu trend total total labor total total labor recent valu trend consum consum recent valu trend person receiv person receiv recent valu trend environ indic recent valu trend per per recent valu trend forest area land forest area land recent valu trend access electr access electr recent valu trend annual total intern annual total intern recent valu trend electr product renew exclud hydroelectr electr product renew exclud hydroelectr recent valu trend peopl safe sanit peopl safe sanit recent valu trend indic recent valu trend intent intent recent valu trend central govern total central govern total data avail trend statist perform overal score statist perform overal score data avail trend recent valu trend proport nation proport nation recent valu trend foreign direct net foreign direct net recent valu trend map compar time seri world develop excel explor back top central republ chad cote equatori guinea guinea mali mozambiqu sao tome sierra south south zimbabw help us improv site help feedback legal privaci notic access inform contact world bank report fraud corrupt site optim function give best possibl continu navig beyond learn click
Low & middle income | Data,Low & middle income from The World Bank: Data,https://data.worldbank.org/income-level/low-and-middle-income?view=chart,data page low middl incom close brows countri indic data menu page data brows countri indic us get help desk contact data improv statist capac global data facil intern comparison program power pariti intern household surveI network joint extern debt hub open data quarterli extern debt statist world develop intern debt statist countri data develop use low middl incom overview theme goal topic social econom environ social indic recent valu trend poverti ratio daI poverti ratio daI recent valu trend life expect total life expect total recent valu trend total total recent valu billion billion trend popul growth popul growth recent valu trend net migrat net migrat recent valu trend human capit index human capit index data avail trend econom indic recent valu trend current constant current constant recent valu trillion trillion trend per per current constant current constant recent valu trend growth growth recent valu trend total total labor total total labor recent valu trend consum consum recent valu trend person receiv person receiv recent valu trend environ indic recent valu trend per per recent valu trend forest area land forest area land recent valu trend access electr access electr recent valu trend annual total intern annual total intern recent valu trend electr product renew exclud hydroelectr electr product renew exclud hydroelectr recent valu trend peopl safe sanit peopl safe sanit recent valu trend indic recent valu trend intent intent recent valu trend central govern total central govern total data avail trend statist perform overal score statist perform overal score data avail trend recent valu trend proport nation proport nation recent valu trend foreign direct net foreign direct net recent valu trend map compar time seri world develop excel explor back top low middl incom bolivia brazil central republ chad china costa cote republ el equatori guinea guinea jordan republ mali morocco mozambiqu north new guinea feder sao tome sierra south south sri vincent republ tonga nam west bank zimbabw help us improv site help feedback legal privaci notic access inform contact world bank report fraud corrupt site optim function give best possibl continu navig beyond learn click
